,target,feature,weight
0,1,<BIAS>,2.9076232743102888
1,1,וגו,1.26417472679905
2,1,עליהם,0.7111983138710224
3,1,שהוא,0.681384825104973
4,1,אומרים,0.6760285653826245
5,1,שומע,0.6432650868398312
6,1,מהם,0.616937478909436
7,1,שהיה,0.6128405837043087
8,1,ברוך,0.5605586236660236
9,1,הקדוש,0.5485356146481787
10,1,לכך,0.5299329506010838
11,1,שנאמר,0.5262023814753223
12,1,שעה,0.505091497200502
13,1,שהם,0.48951202080716877
14,1,וכתיב,0.4775136347103148
15,1,ומה,0.45231544307298627
16,1,האשה,0.4435208637976532
17,1,הראשון,0.4392305636499743
18,1,כיצד,0.4346191771010236
19,1,חותנו,0.4345174431011802
20,1,והם,0.4235199695693605
21,1,עומדים,0.42013101617069404
22,1,להם,0.4183981060267759
23,1,להביא,0.4174679112226856
24,1,למה,0.4148336434571858
25,1,ואומר,0.40659113272765646
26,1,רבונו,0.4048844810762295
27,1,להוציא,0.3945620091907866
28,1,זרה,0.3897072773971854
29,1,מת,0.3796633702125995
30,1,אמרו,0.37731557672219057
31,1,לפרוש,0.3767389828648295
32,1,מגיד,0.3755158659963056
33,1,באפלה,0.3733266927276427
34,1,יהיה,0.36923933006347226
35,1,והעם,0.36710598067402295
36,1,דברים,0.3635738584271052
37,1,שמות,0.36107519515284603
38,1,היו,0.3584434860753582
39,1,קרב,0.3537207243231637
40,1,עלי,0.3535410051925052
41,1,ישמעאל,0.34507257429734234
42,1,הא,0.32588791838918896
43,1,לנו,0.3184309555208332
44,1,שאינו,0.3135016290921531
45,1,להודיע,0.3110562329247476
46,1,או,0.30850072256040084
47,1,אליהם,0.302311876950076
48,1,אמרת,0.3007307431163506
49,1,במקום,0.29845168130970584
50,1,אמו,0.29833372568317684
51,1,הכתוב,0.29740762901521195
52,1,הרי,0.2966229795277174
53,1,קרוב,0.295118849116874
54,1,מלחמת,0.2902907813515596
55,1,חותן,0.28791937706129983
56,1,אהרן,0.2876949190268618
57,1,שמא,0.28758793580363795
58,1,תלמוד,0.28574613459288667
59,1,התורה,0.28405485834809585
60,1,פלא,0.2815378980131229
61,1,ומתרעמים,0.2813496599243046
62,1,ששמעו,0.2775575942948921
63,1,ועל,0.2774380397082486
64,1,הקיש,0.2770174028225992
65,1,אכנס,0.2763623039009279
66,1,המלך,0.2753780988155368
67,1,וכי,0.27481571440311536
68,1,הלל,0.2746392775595743
69,1,מהו,0.27445536173150764
70,1,הואיל,0.2729051632392729
71,1,בפני,0.2728114852580269
72,1,יעלו,0.2725049089827907
73,1,עמך,0.2718927331996707
74,1,שניהם,0.2717446228322502
75,1,ועכשיו,0.271470805105461
76,1,פטור,0.27133668883795214
77,1,מכאן,0.27004232882704116
78,1,המן,0.26855355461976155
79,1,שמים,0.2675805344358941
80,1,יוסף,0.267413187908137
81,1,יי,0.26567602805862367
82,1,כח,0.25898841235211023
83,1,יודע,0.2555214870824039
84,1,עצמו,0.252403941929289
85,1,הם,0.25001991197900353
86,1,אינו,0.2473920503996256
87,1,ארבעה,0.2470754305306627
88,1,עליה,0.24431292432688284
89,1,אומר,0.24393670453618208
90,1,ואי,0.24260490872442944
91,1,הנה,0.24050551798906025
92,1,באותה,0.23556238742154753
93,1,פפוס,0.23395989110546328
94,1,במשמע,0.2336851624378448
95,1,אני,0.23157434645935465
96,1,ולפי,0.22985931848591942
97,1,חלק,0.2297396104660723
98,1,יותר,0.22782888387670333
99,1,מיד,0.22760234350237868
100,1,ישעיה,0.22701151161876995
101,1,הבית,0.22699312074134312
102,1,היה,0.22665592709103904
103,1,תהלים,0.22664878625065454
104,1,מוצא,0.2257678768150935
105,1,מצאו,0.22565110537549438
106,1,מדבר,0.22486044297591445
107,1,מדיינין,0.22411994630768803
108,1,מלאך,0.2240446100336117
109,1,דוד,0.2234135261744886
110,1,הקבית,0.2215913282680625
111,1,רוצים,0.22049872804016615
112,1,ועתה,0.21769474702275113
113,1,גט,0.21563012402592374
114,1,אות,0.21355210644326514
115,1,אבות,0.21314091079406491
116,1,אף,0.21251589063365103
117,1,והרי,0.21221128589668706
118,1,היום,0.21204457989211284
119,1,ואינו,0.21204454803146439
120,1,אב,0.21185760588768687
121,1,כשהוא,0.21037775338689216
122,1,נתן,0.20997879074906073
123,1,ועשרים,0.2098795226085762
124,1,וכו,0.20981399148121704
125,1,נאם,0.2087286440796942
126,1,שמענו,0.2084426140456702
127,1,עיקר,0.20590899283499203
128,1,עבד,0.20517608108693008
129,1,שבתורה,0.2050801426684994
130,1,אבא,0.20482362155191497
131,1,תשובה,0.20450386746118945
132,1,כשם,0.20298768819848526
133,1,ואל,0.20216610580073918
134,1,מצטערים,0.20184314624868094
135,1,יד,0.20065931368169895
136,1,ידיו,0.20000432016685737
137,1,בדיבור,0.19909159630602274
138,1,זהו,0.19787990318305768
139,1,לעשות,0.1971454863219349
